customer_id,month,income,expense,balance,transaction_count,volatility,default_flag
175,4,39739.61,25469.45,109997.65,42,0.32,0
175,5,62711.19,43791.78,128917.06,22,0.32,0
175,6,61215.75,41911.31,148221.5,47,0.32,0
175,7,53134.69,35736.48,165619.7,29,0.32,0
175,8,77264.56,57464.78,185419.48,12,0.32,0
175,9,53306.32,33916.46,204809.35,29,0.32,0
175,10,69613.32,50282.32,224140.34,30,0.32,0
175,11,71121.97,50625.03,244637.28,34,0.32,0
175,12,55573.11,41186.92,259023.48,30,0.32,0
176,1,43443.64,30812.38,24244.47,24,0.11,0
176,2,35063.55,26018.39,33289.63,-2,0.11,0
176,3,45148.95,32495.53,45943.05,30,0.11,0
176,4,38036.09,28093.82,55885.32,37,0.11,0
176,5,37870.77,29977.14,63778.96,29,0.11,0
176,6,44973.4,31421.02,77331.34,20,0.11,0
176,7,42688.29,31822.92,88196.71,28,0.11,0
176,8,44770.06,35422.33,97544.45,42,0.11,0
176,9,41896.76,31173.28,108267.93,28,0.11,0
176,10,46404.14,38091.58,116580.5,0,0.11,0
176,11,34760.86,27716.45,123624.91,32,0.11,0
176,12,45573.56,32176.31,137022.16,35,0.11,0
177,1,80585.55,66704.43,25194.15,25,0.29,1
177,2,29428.66,22015.96,32606.84,32,0.29,1
177,3,53162.99,37579.35,48190.48,12,0.29,1
177,4,54915.64,39508.34,63597.78,25,0.29,1
177,5,45561.69,35499.48,73659.99,14,0.29,1
177,6,44999.59,36967.56,81692.02,45,0.29,1
177,7,36706.73,26543.44,91855.32,32,0.29,1
177,8,19953.09,16248.11,95560.3,17,0.29,1
177,9,22768.73,19818.7,94545.07,43,0.29,1
177,10,23855.59,22294.8,93114.89,47,0.29,1
177,11,62726.61,55618.54,99577.57,34,0.29,1
177,12,37726.94,35899.01,101492.35,31,0.29,1
178,1,70948.69,53804.1,61479.52,37,0.18,0
178,2,60207.06,42533.01,79153.57,7,0.18,0
178,3,81178.8,53128.55,107203.82,6,0.18,0
178,4,62372.34,42893.79,126682.36,19,0.18,0
178,5,58641.47,37063.92,148259.91,33,0.18,0
178,6,76440.07,55884.99,168814.99,32,0.18,0
178,7,47580.79,31433.18,184962.61,26,0.18,0
178,8,51732.62,33192.73,203502.49,27,0.18,0
178,9,56448.73,39912.24,220038.98,26,0.18,0
178,10,59764.14,42696.67,237106.46,14,0.18,0
178,11,53638.9,35086.43,255658.93,20,0.18,0
178,12,80261.69,52197.86,283722.76,36,0.18,0
179,1,72226.08,62233.63,51419.11,33,0.09,0
179,2,81441.15,62700.82,70159.45,29,0.09,0
179,3,68806.92,62277.59,76688.77,45,0.09,0
179,4,78675.87,70488.02,84876.62,29,0.09,0
179,5,82634.51,75324.7,92186.42,23,0.09,0
179,6,74484.09,62021.66,104648.85,14,0.09,0
179,7,72419.62,59382.71,117685.75,20,0.09,0
179,8,77855.58,67214.6,128326.74,29,0.09,0
179,9,78739.14,67307.99,139757.88,23,0.09,0
179,10,78100.44,70369.5,147488.82,29,0.09,0
179,11,83311.26,63447.89,167352.19,37,0.09,0
179,12,66805.31,51871.69,182285.81,30,0.09,0
180,1,49294.62,34258.11,32469.79,30,0.33,0
180,2,47422.13,28096.59,51795.33,22,0.33,0
180,3,18599.67,11348.32,59046.68,34,0.33,0
180,4,34719.84,19823.13,73943.39,37,0.33,0
180,5,47959.63,29131.73,92771.28,35,0.33,0
180,6,29066.5,19221.6,102616.18,18,0.33,0
180,7,62736.3,37823.02,127529.46,41,0.33,0
180,8,43066.64,27057.79,143538.3,18,0.33,0
180,9,41436.52,25897.38,159077.44,25,0.33,0
180,10,45757.29,28700.61,176134.13,36,0.33,0
180,11,61331.12,39955.54,197509.7,44,0.33,0
180,12,49545.36,31687.72,215367.35,21,0.33,0
181,1,58637.4,52487.95,51274.06,38,0.19,0
181,2,35022.62,29632.02,56664.66,46,0.19,0
181,3,39771.97,32807.95,63628.68,41,0.19,0
181,4,46107.09,38228.89,71506.88,22,0.19,0
181,5,58106.92,44784.51,84829.29,21,0.19,0
181,6,55788.14,50163.0,90454.44,34,0.19,0
181,7,50793.67,42732.59,98515.52,33,0.19,0
181,8,50900.85,46384.35,103032.01,30,0.19,0
181,9,29585.87,24430.63,108187.25,26,0.19,0
181,10,31253.24,25150.35,114290.14,22,0.19,0
181,11,35942.26,29384.27,120848.13,35,0.19,0
181,12,43196.11,38404.77,125639.47,28,0.19,0
182,1,49249.24,32749.75,61442.5,50,0.19,0
182,2,47422.5,32041.67,76823.33,29,0.19,0
182,3,45929.37,31380.37,91372.33,32,0.19,0
182,4,60697.92,38574.72,113495.53,32,0.19,0
182,5,27090.41,17646.89,122939.05,46,0.19,0
182,6,40496.91,27433.31,136002.65,28,0.19,0
182,7,35572.52,22060.36,149514.8,19,0.19,0
182,8,53263.16,34594.17,168183.79,27,0.19,0
182,9,54766.41,37444.22,185505.98,42,0.19,0
182,10,46109.12,26336.35,205278.76,14,0.19,0
182,11,52314.63,35446.13,222147.26,39,0.19,0
182,12,36072.8,23583.94,234636.12,13,0.19,0
183,1,57184.62,49014.53,36451.04,45,0.29,1
183,2,20721.09,15886.52,41285.62,24,0.29,1
183,3,12575.74,9995.88,43865.47,46,0.29,1
183,4,42504.5,32236.68,54133.3,25,0.29,1
183,5,35224.51,26794.9,62562.91,16,0.29,1
183,6,18654.85,14854.28,66363.48,41,0.29,1
183,7,23201.52,17380.26,72184.74,31,0.29,1
183,8,37531.44,29662.78,80053.4,40,0.29,1
183,9,39505.39,38551.16,76844.41,24,0.29,1
183,10,29578.56,27139.71,70699.25,35,0.29,1
183,11,22380.55,19704.88,68404.03,29,0.29,1
183,12,44605.39,43351.9,70444.49,22,0.29,1
184,1,40977.15,21369.55,42233.74,23,0.23,0
184,2,48676.19,27272.16,63637.77,17,0.23,0
184,3,66320.23,34021.43,95936.57,54,0.23,0
184,4,61292.4,38067.83,119161.14,22,0.23,0
184,5,86770.24,50049.61,155881.77,18,0.23,0
184,6,46286.78,25063.1,177105.45,46,0.23,0
184,7,56175.71,31954.26,201326.91,31,0.23,0
184,8,52105.03,31432.22,221999.71,39,0.23,0
184,9,40059.3,22437.81,239621.2,49,0.23,0
184,10,59021.7,36123.93,262518.97,10,0.23,0
184,11,55216.74,32981.01,284754.71,24,0.23,0
184,12,39142.95,23878.81,300018.84,23,0.23,0
185,1,79681.06,38423.3,62621.93,22,0.16,0
185,2,48069.11,26740.41,83950.64,21,0.16,0
185,3,64961.68,30255.91,118656.41,28,0.16,0
185,4,92800.15,46319.18,165137.37,45,0.16,0
185,5,66062.05,33628.97,197570.45,29,0.16,0
185,6,59636.54,27860.52,229346.46,30,0.16,0
185,7,59033.26,28462.81,259916.91,34,0.16,0
185,8,68612.48,33611.51,294917.87,35,0.16,0
185,9,72869.67,33419.85,334367.69,15,0.16,0
185,10,76518.26,41918.53,368967.42,50,0.16,0
185,11,78202.4,41994.6,405175.22,25,0.16,0
185,12,70278.54,33305.08,442148.68,20,0.16,0
186,1,31374.98,19686.08,59598.21,23,0.17,0
186,2,44592.13,28080.18,76110.16,25,0.17,0
186,3,42294.66,29592.0,88812.82,19,0.17,0
186,4,53582.66,36304.99,106090.49,25,0.17,0
186,5,38590.08,27048.85,117631.72,34,0.17,0
186,6,32490.73,21756.18,128366.26,19,0.17,0
186,7,35338.46,23996.1,139708.62,29,0.17,0
186,8,30190.34,21552.0,148346.96,28,0.17,0
186,9,26192.27,19509.24,155029.99,38,0.17,0
186,10,40198.52,26795.11,168433.4,27,0.17,0
186,11,35060.81,23309.15,180185.07,25,0.17,0
186,12,43314.1,30280.39,193218.78,36,0.17,0
187,1,68565.58,40866.04,51390.16,37,0.22,0
187,2,57713.71,31805.55,77298.32,13,0.22,0
187,3,58061.06,35076.34,100283.04,12,0.22,0
187,4,86209.65,45312.26,141180.43,30,0.22,0
187,5,119140.61,74730.7,185590.33,30,0.22,0
187,6,76307.24,47275.73,214621.84,24,0.22,0
187,7,83009.14,43410.68,254220.3,26,0.22,0
187,8,78528.96,46867.07,285882.19,31,0.22,0
187,9,65054.54,40804.7,310132.03,29,0.22,0
187,10,66700.32,40059.4,336772.95,29,0.22,0
187,11,56928.83,31057.83,362643.95,29,0.22,0
187,12,76666.67,45443.61,393867.01,23,0.22,0
188,1,70640.42,60957.89,20192.78,45,0.23,0
188,2,38067.67,32558.02,25702.44,36,0.23,0
188,3,66367.84,51083.81,40986.47,27,0.23,0
188,4,59165.11,47894.37,52257.2,34,0.23,0
188,5,47516.71,39012.28,60761.63,29,0.23,0
188,6,69282.44,61111.79,68932.27,41,0.23,0
188,7,85718.68,74010.52,80640.43,23,0.23,0
188,8,65327.68,51785.97,94182.14,27,0.23,0
188,9,70179.9,54088.74,110273.3,37,0.23,0
188,10,40934.58,31107.3,120100.59,28,0.23,0
188,11,78929.8,70960.66,128069.73,37,0.23,0
188,12,83044.55,70440.93,140673.35,44,0.23,0
189,1,83330.34,63962.31,68824.59,37,0.22,0
189,2,104104.25,79264.1,93664.74,2,0.22,0
189,3,101146.53,72646.31,122164.96,13,0.22,0
189,4,71734.64,54606.48,139293.12,25,0.22,0
189,5,74810.14,54441.96,159661.3,18,0.22,0
189,6,69257.41,46777.62,182141.09,32,0.22,0
189,7,77695.61,56717.59,203119.1,20,0.22,0
189,8,59541.4,45881.76,216778.74,32,0.22,0
189,9,46297.16,32823.91,230252.0,20,0.22,0
189,10,85313.24,66176.64,249388.6,26,0.22,0
189,11,81717.82,61662.84,269443.58,25,0.22,0
189,12,45413.65,34544.56,280312.67,35,0.22,0
190,1,49498.33,30176.31,55118.28,40,0.15,0
190,2,52574.32,28536.53,79156.07,2,0.15,0
190,3,58273.02,29950.47,107478.61,49,0.15,0
190,4,55243.39,32045.18,130676.82,34,0.15,0
190,5,62034.03,32272.94,160437.91,32,0.15,0
190,6,43263.74,23534.06,180167.59,28,0.15,0
190,7,44375.69,25551.09,198992.2,42,0.15,0
190,8,43281.12,25361.88,216911.44,41,0.15,0
190,9,44497.32,26099.51,235309.25,38,0.15,0
190,10,65357.53,33589.79,267077.0,20,0.15,0
190,11,61092.31,37878.7,290290.61,33,0.15,0
190,12,59343.25,32126.67,317507.2,24,0.15,0
191,1,33628.09,22429.78,41795.49,38,0.14,0
191,2,42637.82,26347.29,58086.02,20,0.14,0
191,3,36510.86,23295.58,71301.3,12,0.14,0
191,4,25679.79,15954.86,81026.23,36,0.14,0
191,5,32362.62,19019.61,94369.24,28,0.14,0
191,6,27552.41,18893.08,103028.57,38,0.14,0
191,7,24415.38,15638.92,111805.03,28,0.14,0
191,8,38463.7,22658.06,127610.67,9,0.14,0
191,9,39471.77,24508.41,142574.03,20,0.14,0
191,10,32589.05,21714.48,153448.6,42,0.14,0
191,11,29487.27,17486.02,165449.85,36,0.14,0
191,12,32000.64,18505.58,178944.91,13,0.14,0
192,1,42323.1,37448.51,47638.88,29,0.21,0
192,2,67479.1,60043.38,55074.6,22,0.21,0
192,3,60151.37,49575.21,65650.76,24,0.21,0
192,4,89588.03,78598.29,76640.5,13,0.21,0
192,5,66697.18,58523.03,84814.66,33,0.21,0
192,6,76973.38,66431.12,95356.92,7,0.21,0
192,7,74484.08,68434.04,101406.96,36,0.21,0
192,8,80788.35,73968.92,108226.39,23,0.21,0
192,9,54294.84,47305.78,115215.45,41,0.21,0
192,10,58988.59,49942.45,124261.59,27,0.21,0
192,11,55316.84,53142.74,126435.7,35,0.21,0
192,12,50872.63,43995.25,133313.08,29,0.21,0
193,1,34501.37,28175.94,51209.67,27,0.2,0
193,2,47540.48,37792.11,60958.05,11,0.2,0
193,3,47545.3,33106.56,75396.79,20,0.2,0
193,4,32355.74,25814.52,81938.02,25,0.2,0
193,5,43974.99,35957.15,89955.85,20,0.2,0
193,6,57854.19,43114.6,104695.43,47,0.2,0
193,7,36066.78,27646.11,113116.1,9,0.2,0
193,8,54577.08,44230.78,123462.41,25,0.2,0
193,9,41791.93,30860.49,134393.85,28,0.2,0
193,10,50573.52,41408.01,143559.36,37,0.2,0
193,11,44626.95,33658.05,154528.27,21,0.2,0
193,12,45121.99,34244.29,165405.97,22,0.2,0
194,1,39348.84,23687.62,41857.66,30,0.24,0
194,2,35048.02,23503.5,53402.17,12,0.24,0
194,3,23033.18,14481.93,61953.42,41,0.24,0
194,4,14389.07,9298.31,67044.17,18,0.24,0
194,5,30880.99,19767.98,78157.19,29,0.24,0
194,6,30574.82,21282.24,87449.77,46,0.24,0
194,7,38795.87,24365.9,101879.74,32,0.24,0
194,8,36234.44,24462.77,113651.4,34,0.24,0
194,9,30104.58,20522.2,123233.78,27,0.24,0
194,10,32964.7,20151.02,136047.46,20,0.24,0
194,11,24154.86,16574.45,143627.87,21,0.24,0
194,12,26263.25,15922.91,153968.21,32,0.24,0
195,1,74912.82,31401.19,69827.03,22,0.18,0
195,2,82893.99,30057.45,122663.58,39,0.18,0
195,3,79750.46,34993.93,167420.1,48,0.18,0
195,4,97261.81,38999.92,225682.0,17,0.18,0
195,5,95726.37,40818.33,280590.04,30,0.18,0
195,6,81196.72,35604.74,326182.02,31,0.18,0
195,7,68805.07,25078.56,369908.54,23,0.18,0
195,8,76140.74,33196.3,412852.98,9,0.18,0
195,9,72976.16,29589.88,456239.26,21,0.18,0
195,10,76732.91,33556.93,499415.24,27,0.18,0
195,11,82097.87,32308.33,549204.78,27,0.18,0
195,12,68463.93,25501.05,592167.66,47,0.18,0
196,1,54773.95,38667.42,26861.77,49,0.16,0
196,2,48455.43,35948.3,39368.89,40,0.16,0
196,3,57136.64,45625.73,50879.8,38,0.16,0
196,4,48639.58,37237.77,62281.61,16,0.16,0
196,5,46967.06,34648.94,74599.73,31,0.16,0
196,6,45489.34,33146.11,86942.96,40,0.16,0
196,7,42952.17,31815.99,98079.14,23,0.16,0
196,8,44739.85,36213.34,106605.65,28,0.16,0
196,9,40378.25,31022.89,115961.01,40,0.16,0
196,10,59977.99,48877.46,127061.54,29,0.16,0
196,11,48029.68,35230.03,139861.2,25,0.16,0
196,12,42857.33,31630.95,151087.58,50,0.16,0
197,1,59302.07,31684.88,51063.8,11,0.27,0
197,2,52009.56,33435.0,69638.35,22,0.27,0
197,3,47623.02,30071.74,87189.63,32,0.27,0
197,4,64299.45,40404.49,111084.59,44,0.27,0
197,5,34368.71,20345.26,125108.04,25,0.27,0
197,6,79870.36,47781.34,157197.07,52,0.27,0
197,7,57666.66,37075.26,177788.48,33,0.27,0
197,8,50274.3,29660.14,198402.63,25,0.27,0
197,9,54443.64,33746.66,219099.62,42,0.27,0
197,10,48244.14,29811.28,237532.48,23,0.27,0
197,11,47683.01,26834.98,258380.51,19,0.27,0
197,12,73261.86,42121.3,289521.08,20,0.27,0
198,1,37006.1,31036.44,41911.03,33,0.16,0
198,2,34918.94,28674.14,48155.83,17,0.16,0
198,3,34593.5,30217.39,52531.94,22,0.16,0
198,4,40142.15,31168.82,61505.28,35,0.16,0
198,5,41773.3,35305.44,67973.13,47,0.16,0
198,6,33527.84,26295.58,75205.39,35,0.16,0
198,7,29124.77,25598.05,78732.11,26,0.16,0
198,8,25122.12,20862.32,82991.91,42,0.16,0
198,9,37118.13,31346.97,88763.07,35,0.16,0
198,10,38585.77,31901.8,95447.04,38,0.16,0
198,11,34270.42,25861.28,103856.18,26,0.16,0
198,12,38102.93,32744.97,109214.14,32,0.16,0
199,1,80128.95,65724.39,32164.31,11,0.18,0
199,2,87444.91,72438.48,47170.75,35,0.18,0
199,3,70705.98,52447.89,65428.84,35,0.18,0
199,4,90920.95,72769.75,83580.04,19,0.18,0
199,5,74264.97,54625.45,103219.57,36,0.18,0
199,6,88901.65,70667.92,121453.3,12,0.18,0
199,7,94219.23,83136.27,132536.27,30,0.18,0
199,8,75656.81,62275.9,145917.17,12,0.18,0
199,9,90443.04,71924.02,164436.19,20,0.18,0
199,10,66980.94,49384.51,182032.62,0,0.18,0
199,11,63661.48,52513.67,193180.43,40,0.18,0
199,12,67423.39,53938.18,206665.64,24,0.18,0
200,1,36312.7,18755.21,33852.63,25,0.2,0
200,2,56193.03,27882.88,62162.78,31,0.2,0
200,3,45563.1,21682.67,86043.21,47,0.2,0
200,4,83026.57,44983.8,124085.99,52,0.2,0
200,5,67064.02,32833.95,158316.06,37,0.2,0
200,6,47837.87,23567.89,182586.04,34,0.2,0
200,7,57418.0,26891.02,213113.02,19,0.2,0
200,8,64008.92,30672.26,246449.68,40,0.2,0
200,9,42877.85,20256.72,269070.82,23,0.2,0
200,10,38557.07,19163.16,288464.72,20,0.2,0
200,11,65726.8,31634.65,322556.87,51,0.2,0
200,12,43792.51,20323.8,346025.58,33,0.2,0
201,1,36338.5,19896.45,61292.92,42,0.16,0
201,2,55798.18,32148.05,84943.05,29,0.16,0
201,3,28791.65,15099.33,98635.37,31,0.16,0
201,4,50857.26,25285.1,124207.53,33,0.16,0
201,5,41406.7,20172.11,145442.12,26,0.16,0
201,6,51770.28,29005.41,168206.99,14,0.16,0
201,7,47460.17,22586.75,193080.42,38,0.16,0
201,8,45754.16,21957.36,216877.22,7,0.16,0
201,9,37664.23,20476.6,234064.85,24,0.16,0
201,10,42433.6,22086.26,254412.19,-2,0.16,0
201,11,58491.8,31242.32,281661.67,31,0.16,0
201,12,44202.88,23175.16,302689.39,36,0.16,0
202,1,49043.3,26857.19,53967.36,32,0.1,0
202,2,50661.82,28247.77,76381.41,28,0.1,0
202,3,45976.19,26118.24,96239.37,6,0.1,0
202,4,56570.74,29686.78,123123.33,36,0.1,0
202,5,53881.62,30324.33,146680.62,29,0.1,0
202,6,48964.34,28724.24,166920.72,28,0.1,0
202,7,56148.85,32657.16,190412.41,15,0.1,0
202,8,42410.34,23695.27,209127.48,17,0.1,0
202,9,55017.36,29012.96,235131.87,25,0.1,0
202,10,42042.67,22116.82,255057.72,29,0.1,0
202,11,50387.96,29908.25,275537.42,37,0.1,0
202,12,60106.7,33654.66,301989.46,49,0.1,0
203,1,55898.26,37823.67,30965.46,49,0.3,0
203,2,68241.89,51019.98,48187.38,14,0.3,0
203,3,70668.66,48043.46,70812.58,29,0.3,0
203,4,48565.49,32579.58,86798.49,24,0.3,0
203,5,65480.0,41325.85,110952.64,38,0.3,0
203,6,39678.7,27775.61,122855.73,21,0.3,0
203,7,45249.85,30470.69,137634.89,17,0.3,0
203,8,51481.98,33041.12,156075.75,44,0.3,0
203,9,40966.97,27060.0,169982.73,44,0.3,0
203,10,50052.13,33617.67,186417.18,6,0.3,0
203,11,42156.06,26420.39,202152.85,15,0.3,0
203,12,41412.16,26096.2,217468.81,35,0.3,0
204,1,76803.22,64914.01,30103.94,19,0.2,0
204,2,78828.45,68739.81,40192.59,34,0.2,0
204,3,78691.3,69069.03,49814.86,21,0.2,0
204,4,76006.53,60621.25,65200.13,28,0.2,0
204,5,58740.98,49689.3,74251.81,14,0.2,0
204,6,53696.81,44155.07,83793.56,19,0.2,0
204,7,62953.73,52783.01,93964.27,33,0.2,0
204,8,58013.57,44810.13,107167.71,29,0.2,0
204,9,63263.42,46164.16,124266.97,32,0.2,0
204,10,18283.06,14226.67,128323.36,26,0.2,0
204,11,55014.71,45921.6,137416.47,31,0.2,0
204,12,87925.0,72222.68,153118.8,23,0.2,0
205,1,48781.38,25549.11,42227.75,38,0.12,0
205,2,38832.65,19861.53,61198.86,18,0.12,0
205,3,29114.41,13337.53,76975.74,33,0.12,0
205,4,39648.26,20146.7,96477.29,20,0.12,0
205,5,44828.73,21077.12,120228.9,25,0.12,0
205,6,34887.38,17047.37,138068.92,18,0.12,0
205,7,27014.57,13014.2,152069.29,30,0.12,0
205,8,37407.21,17813.1,171663.4,42,0.12,0
205,9,31881.81,14974.99,188570.22,19,0.12,0
205,10,27085.01,13929.34,201725.88,18,0.12,0
205,11,43319.74,19713.39,225332.23,8,0.12,0
205,12,37411.2,19104.92,243638.51,46,0.12,0
206,1,47577.82,33694.48,37727.63,29,0.29,1
206,2,39428.9,28998.06,48158.47,16,0.29,1
206,3,42617.45,34619.43,56156.48,21,0.29,1
206,4,31313.24,23638.2,63831.52,15,0.29,1
206,5,39836.42,28811.3,74856.64,35,0.29,1
206,6,30583.65,24428.79,81011.5,47,0.29,1
206,7,36245.31,28763.44,88493.36,25,0.29,1
206,8,46191.21,32807.39,101877.18,27,0.29,1
206,9,59034.53,56722.76,101779.08,36,0.29,1
206,10,56752.83,46638.44,114573.1,40,0.29,1
206,11,23600.28,19457.03,114305.48,34,0.29,1
206,12,49752.23,46944.58,119576.86,23,0.29,1
207,1,80627.45,65965.93,28920.79,29,0.15,0
207,2,55888.73,53182.91,31626.61,21,0.15,0
207,3,68235.08,64146.33,35715.36,16,0.15,0
207,4,70672.11,64424.43,41963.03,17,0.15,0
207,5,57800.23,46828.76,52934.51,41,0.15,0
207,6,78496.08,67530.09,63900.51,26,0.15,0
207,7,66565.56,56508.0,73958.07,30,0.15,0
207,8,49504.34,41970.36,81492.05,43,0.15,0
207,9,68633.11,59966.77,90158.39,31,0.15,0
207,10,62631.85,51128.86,101661.38,31,0.15,0
207,11,60889.54,50146.48,112404.44,30,0.15,0
207,12,61482.63,50759.48,123127.59,30,0.15,0
208,1,102135.75,95715.88,33009.3,23,0.24,0
208,2,103893.18,83028.14,53874.33,36,0.24,0
208,3,132261.04,120736.65,65398.72,37,0.24,0
208,4,121394.0,114937.45,71855.27,19,0.24,0
208,5,92575.38,85125.63,79305.02,38,0.24,0
208,6,74647.23,70299.86,83652.38,37,0.24,0
208,7,126723.03,108479.92,101895.5,15,0.24,0
208,8,61987.8,54946.63,108936.67,38,0.24,0
208,9,115698.11,93811.38,130823.4,44,0.24,0
208,10,89986.65,77270.0,143540.05,45,0.24,0
208,11,95245.78,84836.01,153949.82,38,0.24,0
208,12,86142.01,69313.59,170778.24,38,0.24,0
209,1,47952.89,35655.27,61961.38,19,0.31,1
209,2,48692.06,38183.69,72469.75,27,0.31,1
209,3,37534.37,31116.77,78887.35,56,0.31,1
209,4,48321.34,38778.28,88430.41,32,0.31,1
209,5,37601.29,29270.89,96760.81,22,0.31,1
209,6,38493.21,31140.52,104113.49,28,0.31,1
209,7,21343.67,18605.02,106852.15,26,0.31,1
209,8,30188.2,24398.71,112641.63,21,0.31,1
209,9,27009.57,26625.15,111574.28,23,0.31,1
209,10,34532.65,34852.72,106514.94,24,0.31,1
209,11,54650.59,51404.24,103967.2,10,0.31,1
209,12,38061.64,39669.85,95931.79,26,0.31,1
210,1,38527.76,30503.7,50498.52,25,0.08,0
210,2,42198.56,33402.67,59294.42,39,0.08,0
210,3,42896.73,29555.07,72636.08,29,0.08,0
210,4,40628.56,28653.03,84611.61,38,0.08,0
210,5,41672.1,30923.24,95360.48,36,0.08,0
210,6,40475.11,28226.52,107609.07,20,0.08,0
210,7,48138.48,39716.25,116031.29,27,0.08,0
210,8,40190.66,27617.14,128604.81,13,0.08,0
210,9,39761.07,32390.98,135974.9,45,0.08,0
210,10,45872.96,35017.81,146830.05,28,0.08,0
210,11,38600.49,32204.44,153226.1,23,0.08,0
210,12,40299.75,30402.0,163123.86,37,0.08,0
211,1,37127.7,27786.72,21496.91,21,0.33,1
211,2,57171.32,43755.29,34912.95,12,0.33,1
211,3,93407.19,70720.7,57599.44,31,0.33,1
211,4,42912.02,32239.32,68272.14,24,0.33,1
211,5,71409.73,57161.05,82520.82,38,0.33,1
211,6,64378.49,50573.17,96326.15,15,0.33,1
211,7,108348.71,83790.04,120884.82,20,0.33,1
211,8,87046.97,62162.98,145768.8,35,0.33,1
211,9,44839.05,38066.73,144124.78,33,0.33,1
211,10,31242.46,28955.7,137935.72,27,0.33,1
211,11,58171.09,52491.88,141330.33,34,0.33,1
211,12,66331.23,66224.44,141892.21,27,0.33,1
212,1,22510.03,9052.08,41473.28,43,0.29,0
212,2,30946.74,11927.6,60492.42,28,0.29,0
212,3,37526.33,14752.91,83265.83,15,0.29,0
212,4,21445.66,8357.78,96353.71,24,0.29,0
212,5,54843.3,24525.22,126671.79,30,0.29,0
212,6,29454.47,12919.42,143206.83,34,0.29,0
212,7,34922.32,15219.05,162910.11,27,0.29,0
212,8,37215.13,15517.83,184607.4,26,0.29,0
212,9,29814.54,11828.16,202593.78,23,0.29,0
212,10,36510.42,16468.57,222635.63,33,0.29,0
212,11,39346.75,16960.94,245021.43,17,0.29,0
212,12,44279.94,19904.56,269396.82,35,0.29,0
213,1,26243.36,12429.56,29444.62,15,0.33,0
213,2,13430.09,5438.7,37436.01,35,0.33,0
213,3,22446.66,10913.43,48969.25,43,0.33,0
213,4,29170.6,13062.82,65077.03,5,0.33,0
213,5,35430.41,16024.25,84483.19,27,0.33,0
213,6,15047.33,6143.45,93387.07,21,0.33,0
213,7,12579.04,5260.64,100705.47,34,0.33,0
213,8,34025.85,16079.0,118652.31,41,0.33,0
213,9,31390.66,15353.95,134689.03,30,0.33,0
213,10,27761.7,11998.77,150451.97,41,0.33,0
213,11,21702.49,8897.87,163256.59,16,0.33,0
213,12,24270.19,11042.69,176484.09,33,0.33,0
214,1,74297.7,30395.54,82549.12,22,0.23,0
214,2,57866.34,22732.23,117683.23,25,0.23,0
214,3,37110.91,16510.84,138283.3,25,0.23,0
214,4,62453.93,26445.93,174291.3,20,0.23,0
214,5,58677.74,22791.55,210177.49,30,0.23,0
214,6,53084.84,24211.39,239050.94,42,0.23,0
214,7,37726.33,14824.58,261952.68,30,0.23,0
214,8,29581.87,11863.01,279671.55,24,0.23,0
214,9,40923.55,15444.67,305150.42,29,0.23,0
214,10,71183.7,27211.41,349122.72,22,0.23,0
214,11,51938.18,22706.84,378354.06,33,0.23,0
214,12,56081.07,21338.85,413096.29,29,0.23,0
215,1,58559.38,43776.02,52056.68,52,0.23,0
215,2,83938.32,69852.64,66142.35,49,0.23,0
215,3,69420.53,62014.59,73548.3,24,0.23,0
215,4,96429.87,83843.03,86135.13,16,0.23,0
215,5,71590.6,63167.14,94558.6,44,0.23,0
215,6,84309.96,65813.41,113055.14,27,0.23,0
215,7,68123.51,59408.3,121770.36,29,0.23,0
215,8,46739.22,36420.29,132089.3,25,0.23,0
215,9,104110.09,85283.18,150916.2,39,0.23,0
215,10,82115.26,62550.32,170481.14,28,0.23,0
215,11,40771.07,33558.14,177694.08,20,0.23,0
215,12,90175.97,68902.92,198967.13,1,0.23,0
216,1,25770.73,12499.41,53777.42,44,0.07,0
216,2,27020.73,13775.61,67022.54,6,0.07,0
216,3,24528.14,11772.43,79778.25,29,0.07,0
216,4,29634.32,15603.42,93809.16,29,0.07,0
216,5,25746.84,11749.8,107806.2,15,0.07,0
216,6,27306.5,12145.3,122967.39,27,0.07,0
216,7,26282.67,14046.02,135204.05,39,0.07,0
216,8,27027.37,12507.72,149723.7,31,0.07,0
216,9,22810.27,10490.2,162043.77,19,0.07,0
216,10,23527.93,10791.36,174780.33,36,0.07,0
216,11,24507.78,11259.04,188029.07,30,0.07,0
216,12,25110.4,13534.96,199604.51,22,0.07,0
217,1,23138.29,15987.01,48513.76,39,0.32,0
217,2,48732.59,34894.51,62351.84,23,0.32,0
217,3,45323.22,32339.56,75335.49,26,0.32,0
217,4,36206.53,23626.38,87915.65,35,0.32,0
217,5,14922.98,10962.39,91876.24,31,0.32,0
217,6,65327.78,45483.92,111720.1,28,0.32,0
217,7,34764.57,25399.36,121085.3,41,0.32,0
217,8,49921.77,32249.54,138757.53,12,0.32,0
217,9,16188.05,10574.41,144371.18,27,0.32,0
217,10,54357.87,33608.74,165120.31,28,0.32,0
217,11,45432.35,33454.64,177098.01,56,0.32,0
217,12,48418.58,34371.17,191145.42,24,0.32,0
218,1,57122.31,45411.13,40554.49,25,0.06,0
218,2,49898.86,39557.2,50896.16,33,0.06,0
218,3,56354.85,41971.7,65279.31,29,0.06,0
218,4,59430.41,49424.01,75285.71,25,0.06,0
